latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,source_file,region
3.52287,-76.50439,328.71,0.47,0.48,2012-03-01,1803,N,VIIRS,n,2,292.24,3.08,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.51598,-76.51575,327.69,0.56,0.43,2012-03-22,1809,N,VIIRS,n,2,290.82,4.13,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.37602,-76.45163,328.86,0.62,0.54,2012-03-30,1859,N,VIIRS,n,2,296.02,9.63,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.52303,-76.47872,308.58,0.44,0.38,2012-04-03,641,N,VIIRS,n,2,285.1,1.68,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.30084,-76.5787,333.76,0.38,0.36,2012-06-09,1827,N,VIIRS,n,2,292.68,9.26,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.31006,-76.55605,332.47,0.46,0.39,2012-06-19,1839,N,VIIRS,n,2,298.39,2.32,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.47794,-76.45142,367.0,0.72,0.76,2012-06-20,538,N,VIIRS,h,2,285.0,10.16,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.47089,-76.45245,296.21,0.72,0.76,2012-06-20,538,N,VIIRS,n,2,283.11,10.16,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.50503,-76.45535,326.41,0.39,0.6,2012-06-27,1749,N,VIIRS,n,2,292.76,4.01,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.47823,-76.47383,312.19,0.39,0.36,2012-07-19,634,N,VIIRS,n,2,287.64,2.19,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.47435,-76.47086,300.35,0.39,0.36,2012-07-19,634,N,VIIRS,n,2,286.77,2.19,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.40512,-76.46015,306.59,0.39,0.36,2012-07-19,634,N,VIIRS,n,2,288.85,0.71,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.47768,-76.47034,336.8,0.39,0.36,2012-07-19,634,N,VIIRS,n,2,290.75,2.19,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.30317,-76.49873,298.13,0.43,0.38,2012-07-25,622,N,VIIRS,n,2,282.26,0.91,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.30258,-76.4949,309.27,0.43,0.38,2012-07-25,622,N,VIIRS,n,2,283.31,0.91,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.50672,-76.46095,335.41,0.57,0.43,2012-07-26,1845,N,VIIRS,n,2,290.97,5.45,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.47819,-76.54921,340.73,0.48,0.48,2012-08-24,1801,N,VIIRS,n,2,299.45,11.69,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.47894,-76.54467,340.74,0.48,0.48,2012-08-24,1801,N,VIIRS,n,2,292.22,11.69,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.47958,-76.55039,340.86,0.48,0.48,2012-08-24,1801,N,VIIRS,n,2,295.98,9.41,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.48033,-76.54558,344.22,0.48,0.48,2012-08-24,1801,N,VIIRS,n,2,296.51,9.41,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.47589,-76.54494,333.52,0.48,0.48,2012-08-24,1801,N,VIIRS,n,2,295.56,3.53,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.37126,-76.45187,295.2,0.43,0.38,2012-08-26,621,N,VIIRS,n,2,274.41,1.17,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.43272,-76.45596,353.19,0.39,0.6,2012-08-26,1904,N,VIIRS,n,2,302.15,11.12,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.53272,-76.54477,301.64,0.57,0.69,2012-08-28,544,N,VIIRS,n,2,285.49,1.81,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.53213,-76.54063,313.32,0.57,0.69,2012-08-28,544,N,VIIRS,n,2,286.22,1.81,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.53207,-76.54299,318.2,0.57,0.69,2012-08-28,544,N,VIIRS,n,2,286.06,3.37,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.46066,-76.57091,343.56,0.38,0.36,2012-08-28,1827,N,VIIRS,n,2,310.84,19.73,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.51815,-76.5485,346.89,0.38,0.36,2012-08-28,1827,N,VIIRS,n,2,305.75,12.03,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.52198,-76.54556,367.0,0.38,0.36,2012-08-28,1827,N,VIIRS,h,2,309.03,12.03,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.52302,-76.53867,338.43,0.38,0.36,2012-08-28,1827,N,VIIRS,n,2,310.23,10.51,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.5225,-76.54211,353.72,0.38,0.36,2012-08-28,1827,N,VIIRS,n,2,312.45,10.51,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.52146,-76.549,346.44,0.38,0.36,2012-08-28,1827,N,VIIRS,n,2,304.0,12.03,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.52634,-76.53916,354.93,0.38,0.36,2012-08-28,1827,N,VIIRS,n,2,314.87,5.95,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.52582,-76.5426,341.61,0.38,0.36,2012-08-28,1827,N,VIIRS,n,2,314.03,5.95,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.5253,-76.54605,342.3,0.38,0.36,2012-08-28,1827,N,VIIRS,n,2,313.04,13.77,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.52913,-76.54311,340.32,0.38,0.36,2012-08-28,1827,N,VIIRS,l,2,313.47,5.95,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.52861,-76.54655,351.63,0.38,0.36,2012-08-28,1827,N,VIIRS,n,2,311.33,13.77,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.42667,-76.60688,302.02,0.43,0.46,2012-09-01,609,N,VIIRS,n,2,278.94,1.17,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.4309,-76.60639,315.91,0.43,0.46,2012-09-01,609,N,VIIRS,n,2,280.03,1.17,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.54868,-76.53087,301.6,0.42,0.45,2012-09-04,653,N,VIIRS,n,2,277.84,1.59,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.32717,-76.51817,337.09,0.46,0.39,2012-09-07,1839,N,VIIRS,l,2,308.63,4.19,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.45833,-76.54037,342.25,0.46,0.39,2012-09-07,1839,N,VIIRS,n,2,307.09,5.58,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.44886,-76.45679,301.68,0.43,0.38,2012-09-11,621,N,VIIRS,n,2,288.41,0.28,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.44618,-76.57896,334.9,0.39,0.59,2012-09-11,1904,N,VIIRS,n,2,290.84,4.31,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.44676,-76.57485,356.04,0.39,0.59,2012-09-11,1904,N,VIIRS,l,2,292.62,4.31,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.46618,-76.60582,301.81,0.34,0.56,2012-09-14,705,N,VIIRS,n,2,286.01,0.51,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.46138,-76.60878,344.06,0.34,0.56,2012-09-14,705,N,VIIRS,n,2,288.95,5.57,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.46085,-76.60564,306.61,0.34,0.56,2012-09-14,705,N,VIIRS,n,2,286.65,2.72,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.46453,-76.60684,333.23,0.38,0.44,2012-09-14,1808,N,VIIRS,n,2,298.43,3.92,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.46265,-76.56651,356.38,0.38,0.43,2012-09-14,1808,N,VIIRS,n,2,309.63,16.63,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.46498,-76.60906,300.32,0.5,0.41,2012-09-15,646,N,VIIRS,n,2,285.39,0.94,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.46879,-76.60884,301.83,0.5,0.41,2012-09-15,646,N,VIIRS,n,2,285.04,0.67,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.44101,-76.575,340.59,0.63,0.72,2012-09-21,1917,N,VIIRS,n,2,293.85,6.76,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.44278,-76.56311,353.3,0.63,0.72,2012-09-21,1917,N,VIIRS,n,2,293.54,10.64,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.43581,-76.56396,338.93,0.63,0.72,2012-09-21,1917,N,VIIRS,n,2,292.14,10.64,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.44429,-76.57429,335.48,0.63,0.72,2012-09-21,1917,N,VIIRS,n,2,293.49,11.89,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.44606,-76.56175,335.67,0.63,0.72,2012-09-21,1917,N,VIIRS,n,2,291.59,6.09,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.43898,-76.56347,367.0,0.63,0.72,2012-09-21,1917,N,VIIRS,h,2,293.47,15.53,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.53229,-76.53118,346.99,0.41,0.37,2012-09-24,1820,N,VIIRS,n,2,302.4,9.25,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.37379,-76.58485,341.75,0.41,0.37,2012-09-24,1820,N,VIIRS,n,2,299.92,21.41,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.32821,-76.51885,336.99,0.41,0.37,2012-09-24,1820,N,VIIRS,l,2,303.76,8.51,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.30466,-76.48897,312.58,0.42,0.45,2012-10-03,609,N,VIIRS,n,2,287.13,1.46,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.45465,-76.5144,342.46,0.38,0.36,2012-10-15,1826,N,VIIRS,n,2,305.2,6.28,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.46511,-76.51245,335.99,0.38,0.36,2012-10-15,1826,N,VIIRS,n,2,305.17,5.21,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.30047,-76.60801,336.77,0.4,0.37,2013-01-08,1833,N,VIIRS,n,2,300.98,5.01,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.51277,-76.51129,328.44,0.41,0.37,2013-01-14,1820,N,VIIRS,l,2,298.57,3.2,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.46595,-76.54784,316.07,0.39,0.36,2013-01-22,628,N,VIIRS,n,2,289.59,3.03,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.46262,-76.54842,333.01,0.39,0.36,2013-01-22,628,N,VIIRS,n,2,291.25,3.03,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.4593,-76.549,316.97,0.39,0.36,2013-01-22,628,N,VIIRS,n,2,290.47,1.77,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.51577,-76.45107,332.3,0.4,0.37,2013-02-15,1821,N,VIIRS,l,2,305.78,4.48,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.51238,-76.45055,339.57,0.4,0.37,2013-02-15,1821,N,VIIRS,l,2,306.39,4.48,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.4964,-76.4781,328.44,0.47,0.47,2013-03-20,1802,N,VIIRS,n,2,296.54,4.14,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.44121,-76.46999,307.65,0.44,0.38,2013-06-09,642,N,VIIRS,n,2,288.88,0.62,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.39097,-76.47916,344.61,0.38,0.36,2013-07-14,1828,N,VIIRS,n,2,307.53,4.82,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.47334,-76.59004,335.19,0.47,0.48,2013-08-03,1854,N,VIIRS,n,2,297.12,3.62,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.32607,-76.48859,301.0,0.43,0.46,2013-08-22,655,N,VIIRS,n,2,285.17,0.53,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.36361,-76.47933,337.52,0.47,0.4,2013-08-25,1841,N,VIIRS,n,2,302.83,5.16,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.44977,-76.45733,305.95,0.42,0.38,2013-09-14,624,N,VIIRS,n,2,286.8,0.95,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.52539,-76.45802,345.11,0.47,0.4,2013-09-26,1842,N,VIIRS,n,2,309.18,11.22,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.45373,-76.51473,349.74,0.38,0.36,2013-10-02,1829,N,VIIRS,n,2,305.05,7.16,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.53379,-76.48495,334.79,0.56,0.43,2013-12-06,1812,N,VIIRS,n,2,297.77,4.99,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.47142,-76.47649,303.51,0.42,0.45,2013-12-25,613,N,VIIRS,n,2,286.45,1.59,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.46757,-76.51037,330.12,0.38,0.36,2014-01-22,1831,N,VIIRS,n,2,296.84,3.93,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.48291,-76.49772,336.11,0.56,0.43,2014-01-23,1813,N,VIIRS,n,2,300.45,3.66,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.48288,-76.49957,346.8,0.38,0.36,2014-06-15,1835,N,VIIRS,n,2,301.67,3.47,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.48297,-76.49958,336.31,0.38,0.36,2014-07-01,1835,N,VIIRS,n,2,302.42,1.72,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.46044,-76.51149,337.76,0.4,0.37,2014-07-12,1829,N,VIIRS,n,2,303.96,5.83,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.40344,-76.5218,323.12,0.39,0.36,2014-07-25,644,N,VIIRS,n,2,291.14,1.43,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.37096,-76.51163,345.72,0.5,0.66,2014-07-30,1752,N,VIIRS,n,2,292.47,7.07,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.38036,-76.48456,328.64,0.39,0.59,2014-08-16,1914,N,VIIRS,n,2,294.34,8.54,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.37484,-76.48381,350.96,0.39,0.59,2014-08-16,1914,N,VIIRS,n,2,296.51,8.54,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.37431,-76.4874,367.0,0.39,0.59,2014-08-16,1914,N,VIIRS,h,2,296.55,7.01,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.37983,-76.48814,342.0,0.39,0.59,2014-08-16,1914,N,VIIRS,n,2,294.53,7.01,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.38011,-76.48534,346.79,0.39,0.6,2014-08-16,1914,N,VIIRS,n,2,294.29,5.94,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.3796,-76.48892,334.7,0.39,0.6,2014-08-16,1914,N,VIIRS,n,2,293.93,3.09,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.35532,-76.48937,296.8,0.72,0.75,2014-08-29,548,N,VIIRS,n,2,282.0,1.31,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.35633,-76.49599,301.31,0.72,0.75,2014-08-29,548,N,VIIRS,n,2,282.01,1.31,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.35271,-76.49122,297.61,0.58,0.7,2014-08-29,728,N,VIIRS,n,2,281.22,1.37,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.33685,-76.4932,343.73,0.4,0.37,2014-08-29,1830,N,VIIRS,n,2,301.83,4.19,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.35381,-76.4958,334.35,0.4,0.37,2014-08-29,1830,N,VIIRS,l,2,308.29,2.21,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.35721,-76.49632,332.0,0.4,0.37,2014-08-29,1830,N,VIIRS,l,2,303.86,2.21,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.35233,-76.56345,315.0,0.43,0.38,2014-08-31,650,N,VIIRS,n,2,288.33,1.27,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.35295,-76.56738,302.74,0.43,0.38,2014-08-31,650,N,VIIRS,n,2,287.91,1.32,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.4505,-76.45634,306.47,0.43,0.38,2014-08-31,650,N,VIIRS,n,2,288.9,1.0,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.30872,-76.50867,367.0,0.5,0.66,2014-08-31,1753,N,VIIRS,h,2,300.28,11.84,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.30886,-76.50782,343.47,0.5,0.66,2014-08-31,1753,N,VIIRS,n,2,300.97,13.51,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.31496,-76.5087,367.0,0.5,0.66,2014-08-31,1753,N,VIIRS,h,2,301.84,13.51,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.31419,-76.51321,341.13,0.5,0.66,2014-08-31,1753,N,VIIRS,n,2,300.63,13.74,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.46864,-76.56599,367.0,0.5,0.66,2014-08-31,1753,N,VIIRS,h,2,299.7,16.32,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.45285,-76.60284,309.78,0.43,0.38,2014-09-01,632,N,VIIRS,n,2,287.61,2.21,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.45693,-76.60609,305.3,0.43,0.38,2014-09-01,632,N,VIIRS,n,2,287.84,2.21,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.45635,-76.60233,332.64,0.43,0.38,2014-09-01,632,N,VIIRS,n,2,288.99,2.21,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.44935,-76.6033,306.64,0.43,0.38,2014-09-01,632,N,VIIRS,n,2,287.35,1.66,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.44993,-76.60708,321.61,0.43,0.38,2014-09-01,632,N,VIIRS,n,2,288.25,1.66,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.45343,-76.60661,328.09,0.43,0.38,2014-09-01,632,N,VIIRS,n,2,287.84,2.21,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.45654,-76.60656,335.75,0.39,0.59,2014-09-01,1914,N,VIIRS,n,2,278.8,4.07,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.44657,-76.59795,356.07,0.39,0.59,2014-09-01,1914,N,VIIRS,l,2,280.57,12.33,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.44715,-76.59389,329.3,0.39,0.59,2014-09-01,1914,N,VIIRS,n,2,279.65,9.72,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.44156,-76.5938,332.89,0.39,0.59,2014-09-01,1914,N,VIIRS,n,2,278.41,3.24,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.44225,-76.58891,335.33,0.39,0.59,2014-09-01,1914,N,VIIRS,n,2,278.63,3.24,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.31316,-76.59667,313.92,0.35,0.56,2014-09-29,607,N,VIIRS,n,2,286.75,1.71,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.3127,-76.59717,300.16,0.35,0.56,2014-09-29,607,N,VIIRS,n,2,286.42,0.88,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.31235,-76.59483,311.93,0.35,0.56,2014-09-29,607,N,VIIRS,n,2,286.8,0.88,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.46594,-76.56072,335.02,0.57,0.43,2014-10-04,1856,N,VIIRS,n,2,297.12,4.77,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.53662,-76.46062,328.16,0.38,0.44,2014-11-21,1856,N,VIIRS,n,2,282.25,5.04,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.53713,-76.45715,341.25,0.38,0.44,2014-11-21,1856,N,VIIRS,n,2,285.47,5.04,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.37784,-76.47,306.8,0.44,0.38,2014-12-21,650,N,VIIRS,n,2,288.39,1.02,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.5463,-76.48,330.92,0.4,0.6,2015-03-12,1912,N,VIIRS,n,2,293.2,1.61,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.38019,-76.50571,334.92,0.39,0.59,2015-03-12,1912,N,VIIRS,n,2,291.34,5.41,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.50779,-76.46916,337.84,0.56,0.43,2015-06-19,1814,N,VIIRS,n,2,299.27,7.27,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.33833,-76.51247,349.5,0.48,0.48,2015-06-22,1858,N,VIIRS,n,2,297.39,7.74,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.36119,-76.52229,335.09,0.46,0.39,2015-06-24,1820,N,VIIRS,n,2,304.08,4.64,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.33674,-76.58532,316.54,0.51,0.41,2015-06-27,622,N,VIIRS,n,2,275.0,3.29,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.3528,-76.48849,348.26,0.48,0.48,2015-07-16,1808,N,VIIRS,n,2,292.91,9.27,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.44713,-76.45585,316.38,0.42,0.45,2015-07-24,615,N,VIIRS,n,2,288.93,1.51,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.4487,-76.45625,317.53,0.42,0.45,2015-07-24,615,N,VIIRS,n,2,289.2,1.1,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.51523,-76.55013,339.23,0.39,0.6,2015-08-03,1910,N,VIIRS,n,2,294.44,4.25,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.39653,-76.49136,350.19,0.61,0.53,2015-08-12,1801,N,VIIRS,n,2,293.86,14.72,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.37103,-76.497,334.69,0.57,0.43,2015-08-22,1813,N,VIIRS,n,2,299.25,9.79,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.4131,-76.46191,336.68,0.56,0.43,2015-08-22,1813,N,VIIRS,n,2,300.44,3.17,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.4944,-76.46352,299.56,0.52,0.41,2015-08-23,652,N,VIIRS,n,2,287.31,0.47,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.36354,-76.49814,336.5,0.39,0.59,2015-08-23,1755,N,VIIRS,n,2,293.6,4.97,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.36295,-76.50168,352.22,0.39,0.6,2015-08-23,1755,N,VIIRS,n,2,294.77,4.97,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.32682,-76.5501,304.33,0.42,0.45,2015-08-25,615,N,VIIRS,n,2,283.03,1.22,N,0.0,fire_archive_SV-C2_681505.csv,Cali
3.50409,-76.53492,337.25,0.61,0.54,2015-08-28,1801,N,VIIRS,n,2,300.95,13.29,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.50336,-76.53938,342.98,0.61,0.54,2015-08-28,1801,N,VIIRS,n,2,300.71,9.35,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.50838,-76.53965,348.22,0.61,0.54,2015-08-28,1801,N,VIIRS,n,2,301.19,9.35,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.54281,-76.51424,344.31,0.61,0.53,2015-08-28,1801,N,VIIRS,n,2,303.73,45.15,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.54204,-76.51903,353.39,0.61,0.53,2015-08-28,1801,N,VIIRS,n,2,308.12,45.15,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.54704,-76.51939,337.56,0.61,0.53,2015-08-28,1801,N,VIIRS,n,2,298.92,8.58,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.54349,-76.51647,367.0,0.61,0.53,2015-08-28,1801,N,VIIRS,h,2,308.99,75.81,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.54258,-76.53,367.0,0.64,0.72,2015-08-29,1742,N,VIIRS,h,2,298.97,12.74,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.53841,-76.52753,340.8,0.64,0.72,2015-08-29,1742,N,VIIRS,n,2,300.69,9.64,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.53739,-76.5334,342.18,0.64,0.72,2015-08-29,1742,N,VIIRS,n,2,299.11,9.64,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.54497,-76.53152,353.93,0.64,0.72,2015-08-29,1922,N,VIIRS,n,2,293.91,17.52,D,0.0,fire_archive_SV-C2_681505.csv,Cali
3.54585,-76.52538,355.73,0.64,0.72,2015-08-29,1922,N,VIIRS,n,2,295.06,17.52,D,0.0,fire_archive_SV-C2_681505.csv,Cali
